id,host_identity_verified,neighbourhood_group,cancellation_policy,room_type,construction_year,price_us_dol,service_fee,minimum_nights,number_of_reviews,review_rate_number
33980826,verified,manhattan,moderate,entire home/apt,2018,1106,221,30,4,3
39953950,verified,brooklyn,moderate,private room,2003,377,75,5,179,1
24153200,verified,brooklyn,flexible,private room,2022,617,123,7,4,4
20604120,verified,manhattan,flexible,private room,2019,436,87,2,0,3
52802658,verified,brooklyn,strict,private room,2020,281,56,1,3,2
19191337,verified,manhattan,strict,entire home/apt,2018,947,189,35,1,5
53135695,verified,manhattan,flexible,entire home/apt,2017,509,102,3,26,3
48045698,unconfirmed,brooklyn,strict,private room,2006,755,151,3,3,5
41890314,verified,manhattan,strict,entire home/apt,2005,1130,226,2,20,2
36503732,verified,manhattan,strict,entire home/apt,2015,977,195,7,13,4
26576692,unconfirmed,brooklyn,flexible,private room,2016,873,175,30,0,3
12604607,verified,brooklyn,strict,private room,2016,1037,207,7,0,3
47273030,unconfirmed,queens,moderate,private room,2016,590,118,2,13,2
29126109,verified,queens,strict,private room,2013,789,158,2,122,3
35351082,unconfirmed,manhattan,flexible,private room,2022,252,50,2,11,4
30747662,verified,manhattan,moderate,entire home/apt,2015,576,115,3,58,3
27994446,unconfirmed,brooklyn,strict,entire home/apt,2003,1061,212,1,27,3
48847637,unconfirmed,brooklyn,moderate,entire home/apt,2020,921,184,3,0,1
24219476,verified,queens,moderate,private room,2005,860,172,3,4,2
30490842,unconfirmed,brooklyn,moderate,entire home/apt,2003,967,193,3,4,5
9944730,verified,manhattan,strict,private room,2010,440,88,1,2,1
17412378,unconfirmed,brooklyn,moderate,entire home/apt,2011,171,34,2,26,5
18088393,unconfirmed,manhattan,flexible,private room,2012,513,103,5,5,4
30188182,unconfirmed,brooklyn,strict,private room,2012,235,47,1,60,4
44202794,verified,manhattan,moderate,entire home/apt,2012,343,69,30,4,4
15768733,verified,manhattan,moderate,entire home/apt,2013,1152,230,4,1,2
19602248,verified,queens,strict,entire home/apt,2016,718,144,2,22,5
1827025,unconfirmed,brooklyn,strict,entire home/apt,2010,1015,203,5,19,2
19661896,verified,manhattan,moderate,private room,2022,967,193,1,54,5
30803996,verified,manhattan,strict,private room,2006,683,137,1,1,5
16110055,verified,manhattan,flexible,entire home/apt,2006,208,42,31,2,4
27999417,verified,brooklyn,flexible,private room,2019,988,198,20,27,2
26850633,verified,queens,strict,entire home/apt,2017,1022,204,2,1,4
42735886,unconfirmed,brooklyn,strict,entire home/apt,2012,397,79,2,1,4
55740341,unconfirmed,brooklyn,flexible,entire home/apt,2007,520,104,30,1,3
8456834,unconfirmed,manhattan,strict,private room,2017,876,175,2,122,1
41961009,verified,brooklyn,flexible,private room,2018,985,197,1,2,2
25424042,unconfirmed,manhattan,flexible,private room,2005,728,146,30,0,5
37392383,unconfirmed,manhattan,moderate,private room,2007,980,196,1,3,2
14709974,unconfirmed,queens,strict,private room,2018,259,52,7,0,3
38857083,verified,queens,strict,entire home/apt,2020,1118,224,2,3,5
34753494,unconfirmed,manhattan,strict,entire home/apt,2016,203,41,1,1,2
33113163,verified,queens,strict,entire home/apt,2012,663,133,7,40,4
7814509,verified,manhattan,flexible,private room,2012,950,190,10,2,1
12713410,verified,manhattan,strict,private room,2017,287,57,3,0,1
54933983,unconfirmed,brooklyn,strict,private room,2020,418,84,1,8,3
13135919,verified,manhattan,flexible,private room,2006,1119,224,183,1,4
10061265,unconfirmed,manhattan,strict,private room,2007,114,23,30,1,2
44403279,verified,brooklyn,strict,entire home/apt,2019,874,175,3,17,3
18023222,unconfirmed,bronx,strict,private room,2022,928,186,1,2,2
54630218,unconfirmed,manhattan,moderate,entire home/apt,2004,790,158,5,8,4
53375393,verified,brooklyn,flexible,private room,2006,1083,217,30,10,5
23056332,unconfirmed,manhattan,flexible,entire home/apt,2019,641,128,30,0,5
14470828,verified,brooklyn,flexible,private room,2004,704,141,3,1,3
3036009,unconfirmed,manhattan,moderate,entire home/apt,2019,1002,200,7,19,2
36182294,verified,manhattan,moderate,private room,2017,237,47,6,3,5
9228949,verified,queens,moderate,entire home/apt,2004,1117,223,3,68,2
1231093,verified,brooklyn,moderate,private room,2014,445,89,2,115,1
45476398,unconfirmed,queens,strict,private room,2005,280,56,1,0,1
7221339,unconfirmed,brooklyn,flexible,private room,2022,345,69,5,32,4
28338529,verified,manhattan,moderate,private room,2008,760,152,30,0,4
39385634,verified,brooklyn,moderate,entire home/apt,2018,521,104,2,4,5
45126240,verified,manhattan,strict,shared room,2003,303,61,1,1,2
29794392,verified,brooklyn,moderate,entire home/apt,2008,448,90,1,2,3
33060694,unconfirmed,queens,flexible,private room,2015,839,168,2,31,3
5942212,verified,brooklyn,moderate,entire home/apt,2017,1087,217,2,2,3
14034511,verified,brooklyn,strict,private room,2006,990,198,3,21,4
30240098,unconfirmed,bronx,strict,entire home/apt,2003,790,158,2,17,3
36213223,unconfirmed,brooklyn,moderate,entire home/apt,2021,542,108,5,33,4
10127541,unconfirmed,brooklyn,flexible,private room,2003,651,130,1,1,4
36489925,unconfirmed,queens,flexible,private room,2005,265,53,1,1,2
43549423,verified,brooklyn,flexible,private room,2017,782,156,2,96,4
19635938,unconfirmed,manhattan,strict,private room,2005,128,26,1,35,3
34661812,unconfirmed,brooklyn,strict,entire home/apt,2020,750,150,3,84,2
32076496,unconfirmed,manhattan,moderate,entire home/apt,2022,276,55,30,3,4
9803893,verified,manhattan,flexible,entire home/apt,2005,1045,209,1,28,3
36220955,unconfirmed,bronx,flexible,entire home/apt,2010,764,153,2,119,4
10255675,unconfirmed,manhattan,strict,entire home/apt,2022,572,114,3,2,1
47821464,verified,brooklyn,strict,private room,2013,194,39,1,1,1
16219963,verified,manhattan,strict,entire home/apt,2019,902,180,3,23,3
36266796,verified,manhattan,flexible,entire home/apt,2018,178,36,6,6,5
41784825,unconfirmed,brooklyn,flexible,private room,2015,464,93,2,45,5
45393001,verified,brooklyn,flexible,private room,2010,736,147,2,14,2
2145149,verified,queens,flexible,private room,2015,861,172,1,75,4
42192422,unconfirmed,brooklyn,strict,private room,2009,596,119,7,5,2
42254280,unconfirmed,manhattan,strict,private room,2003,201,40,1,0,5
19908222,verified,manhattan,flexible,entire home/apt,2009,108,22,30,0,3
13290563,verified,queens,flexible,private room,2021,883,177,3,23,4
6014563,unconfirmed,brooklyn,flexible,private room,2015,389,78,1,20,2
46847759,verified,brooklyn,moderate,entire home/apt,2018,250,50,7,12,4
33545614,unconfirmed,manhattan,flexible,entire home/apt,2013,437,87,30,3,5
29720936,unconfirmed,queens,moderate,entire home/apt,2013,827,165,2,216,3
24669600,unconfirmed,brooklyn,strict,private room,2009,732,146,8,9,2
30449420,unconfirmed,brooklyn,strict,entire home/apt,2007,794,159,3,43,3
43474311,verified,manhattan,strict,entire home/apt,2014,538,108,30,1,2
29585070,unconfirmed,brooklyn,flexible,private room,2020,269,54,1,74,2
45076533,verified,brooklyn,flexible,private room,2019,1120,224,14,9,4
7829973,verified,queens,strict,entire home/apt,2005,782,156,1,0,3
44553505,unconfirmed,manhattan,moderate,private room,2013,711,142,1,0,3
10714636,unconfirmed,queens,flexible,private room,2009,369,74,1,78,5
28519684,verified,brooklyn,moderate,entire home/apt,2019,829,166,2,27,5
52569035,unconfirmed,brooklyn,strict,private room,2022,610,122,1,0,5
33342367,unconfirmed,brooklyn,flexible,private room,2007,1142,228,3,16,2
17650420,verified,manhattan,flexible,entire home/apt,2004,72,14,3,40,3
1669067,unconfirmed,manhattan,moderate,entire home/apt,2009,301,60,1,60,3
48242317,unconfirmed,brooklyn,strict,private room,2014,994,199,1,0,4
7023615,verified,manhattan,moderate,entire home/apt,2016,361,72,3,4,2
6352571,verified,brooklyn,moderate,entire home/apt,2011,1010,202,21,0,5
11065347,unconfirmed,brooklyn,flexible,private room,2008,573,115,3,13,2
42466363,verified,brooklyn,strict,entire home/apt,2022,296,59,1,15,2
36633523,unconfirmed,brooklyn,flexible,entire home/apt,2022,594,119,30,2,2
21808134,verified,manhattan,strict,private room,2017,176,35,10,0,5
56821745,unconfirmed,manhattan,flexible,entire home/apt,2005,529,106,2,0,5
46932261,verified,manhattan,flexible,entire home/apt,2006,81,16,30,0,4
1656916,unconfirmed,manhattan,flexible,entire home/apt,2010,62,12,3,57,5
13180103,verified,queens,strict,private room,2010,800,160,1,59,2
46812412,unconfirmed,brooklyn,moderate,private room,2019,354,71,30,5,4
41806917,unconfirmed,brooklyn,strict,private room,2013,1061,212,1,13,3
25000428,unconfirmed,brooklyn,moderate,entire home/apt,2012,841,168,4,0,3
49151955,unconfirmed,queens,moderate,shared room,2019,881,176,1,0,4
12894012,unconfirmed,brooklyn,flexible,entire home/apt,2021,535,107,2,17,4
1558054,verified,brooklyn,strict,entire home/apt,2008,175,35,2,92,2
21855632,unconfirmed,manhattan,flexible,private room,2009,645,129,2,0,2
43947079,unconfirmed,brooklyn,moderate,private room,2006,433,87,4,46,2
35885156,unconfirmed,manhattan,strict,private room,2016,338,68,30,1,3
15912331,unconfirmed,manhattan,flexible,entire home/apt,2018,410,82,30,2,3
26211070,unconfirmed,manhattan,moderate,entire home/apt,2004,801,160,30,0,4
53103109,unconfirmed,manhattan,flexible,private room,2009,999,200,1,99,4
20692488,unconfirmed,brooklyn,strict,private room,2022,837,167,1,5,4
25042403,verified,manhattan,moderate,entire home/apt,2011,646,129,2,5,4
6155400,unconfirmed,brooklyn,flexible,private room,2016,154,31,4,47,4
17200295,unconfirmed,manhattan,moderate,entire home/apt,2015,385,77,2,32,4
9975106,unconfirmed,queens,flexible,entire home/apt,2011,219,44,1,239,2
17588562,verified,brooklyn,strict,entire home/apt,2012,1100,220,4,26,4
9570823,unconfirmed,manhattan,strict,entire home/apt,2014,485,97,1,3,3
15342358,unconfirmed,brooklyn,flexible,private room,2020,640,128,2,1,5
45236148,verified,brooklyn,strict,private room,2020,415,83,3,26,3
36122645,unconfirmed,brooklyn,strict,private room,2018,879,176,30,1,2
10450637,verified,manhattan,moderate,entire home/apt,2020,887,177,1,0,5
10990234,unconfirmed,brooklyn,flexible,entire home/apt,2011,246,49,6,9,3
14383013,confirmed,brooklyn,flexible,private room,2007,1148,230,2,0,3
38655493,unconfirmed,brooklyn,flexible,private room,2019,1149,230,3,21,2
23068483,verified,brooklyn,moderate,entire home/apt,2019,950,190,2,1,4
34665126,verified,manhattan,strict,private room,2011,296,59,30,109,5
44695998,verified,bronx,moderate,private room,2008,531,106,1,0,3
42508338,unconfirmed,brooklyn,moderate,private room,2021,144,29,2,1,3
42091904,unconfirmed,brooklyn,strict,entire home/apt,2022,1145,229,2,22,2
29456384,unconfirmed,brooklyn,moderate,private room,2011,1172,234,30,3,5
7956450,unconfirmed,manhattan,strict,private room,2003,703,141,3,0,2
33233012,unconfirmed,manhattan,moderate,entire home/apt,2008,605,121,30,230,5
13329777,unconfirmed,manhattan,strict,entire home/apt,2011,1012,202,12,4,3
27431100,verified,queens,moderate,private room,2006,379,76,1,3,2
57169694,verified,brooklyn,strict,entire home/apt,2019,793,159,1,27,1
29842442,unconfirmed,brooklyn,strict,private room,2021,918,184,6,14,3
33937747,unconfirmed,manhattan,strict,private room,2010,797,159,1,3,3
46619659,verified,manhattan,moderate,private room,2006,913,183,10,10,2
52994306,verified,queens,moderate,private room,2011,1015,203,7,1,5
33736709,unconfirmed,brooklyn,strict,shared room,2013,126,25,5,1,4
33706885,unconfirmed,brooklyn,strict,private room,2018,864,173,2,2,5
22542141,unconfirmed,queens,flexible,private room,2013,803,161,1,3,2
24142154,verified,brooklyn,flexible,entire home/apt,2021,562,112,6,3,2
25797397,verified,manhattan,moderate,private room,2014,395,79,1,0,5
34376273,unconfirmed,brooklyn,flexible,private room,2014,299,60,1,12,2
6450880,unconfirmed,brooklyn,flexible,entire home/apt,2019,1096,219,60,1,1
51736719,verified,brooklyn,strict,entire home/apt,2006,1024,205,7,22,1
52709319,unconfirmed,manhattan,strict,private room,2020,434,87,7,0,5
6800486,unconfirmed,manhattan,strict,entire home/apt,2006,191,38,3,32,3
21473440,verified,manhattan,flexible,private room,2021,336,67,1,58,3
24944646,unconfirmed,manhattan,moderate,entire home/apt,2021,74,15,30,0,4
42607752,unconfirmed,brooklyn,flexible,private room,2017,1096,219,3,0,4
46320313,unconfirmed,brooklyn,flexible,entire home/apt,2020,616,123,2,3,3
31911358,unconfirmed,bronx,flexible,entire home/apt,2014,616,123,2,53,2
26872173,unconfirmed,brooklyn,strict,private room,2017,900,180,30,0,2
4488006,unconfirmed,manhattan,flexible,entire home/apt,2004,910,182,7,23,3
35732722,unconfirmed,brooklyn,moderate,private room,2018,733,147,7,1,4
56662682,unconfirmed,manhattan,flexible,private room,2007,487,97,4,5,2
20183267,unconfirmed,brooklyn,moderate,entire home/apt,2006,1031,206,3,34,2
18227021,verified,brooklyn,strict,private room,2003,1086,217,2,40,4
7490309,verified,manhattan,strict,entire home/apt,2012,916,183,360,0,1
23302658,unconfirmed,manhattan,moderate,private room,2010,396,79,1,9,2
21979347,verified,brooklyn,strict,private room,2012,419,84,3,0,2
54384445,verified,brooklyn,flexible,private room,2021,242,48,2,28,4
49418163,verified,manhattan,flexible,entire home/apt,2014,992,198,14,75,2
23223679,verified,brooklyn,moderate,private room,2006,108,22,2,12,3
14183632,unconfirmed,bronx,moderate,private room,2007,231,46,5,4,5
51012653,unconfirmed,manhattan,moderate,entire home/apt,2015,853,171,3,49,5
18661129,verified,manhattan,flexible,entire home/apt,2021,210,42,7,4,3
38925016,unconfirmed,brooklyn,flexible,entire home/apt,2022,337,67,1,117,4
34985460,verified,manhattan,moderate,entire home/apt,2011,868,174,30,1,3
38500849,unconfirmed,queens,strict,entire home/apt,2006,727,145,30,76,3
11729764,verified,manhattan,flexible,entire home/apt,2009,865,173,30,0,2
9156046,unconfirmed,brooklyn,strict,entire home/apt,2012,1162,232,2,12,3
4778516,unconfirmed,queens,flexible,private room,2018,1062,212,1,141,2
8602089,verified,brooklyn,flexible,entire home/apt,2014,562,112,2,0,1
47048244,verified,brooklyn,flexible,private room,2014,869,174,1,0,3
4325077,verified,manhattan,flexible,entire home/apt,2009,279,56,6,0,4
32281951,unconfirmed,manhattan,strict,entire home/apt,2010,571,114,30,2,4
31696513,unconfirmed,manhattan,moderate,entire home/apt,2003,368,74,3,16,3
2938804,unconfirmed,manhattan,moderate,entire home/apt,2021,461,92,2,21,5
9686806,verified,queens,strict,private room,2004,1041,208,7,102,3
49497142,unconfirmed,brooklyn,strict,private room,2019,758,152,2,1,4
23920129,unconfirmed,queens,flexible,private room,2005,401,80,1,2,2
42722078,verified,brooklyn,strict,private room,2009,833,167,1,8,2
5517493,verified,brooklyn,strict,private room,2016,1191,238,30,26,4
29239883,verified,brooklyn,flexible,entire home/apt,2009,689,138,1,34,4
1291294,verified,brooklyn,moderate,entire home/apt,2022,413,83,1,42,5
32479122,verified,manhattan,strict,entire home/apt,2013,1014,203,3,31,4
53790722,unconfirmed,manhattan,flexible,shared room,2007,758,152,1,7,4
36903598,unconfirmed,brooklyn,moderate,private room,2022,803,161,60,38,3
25760393,verified,brooklyn,strict,private room,2013,1135,227,2,6,2
1122290,unconfirmed,queens,moderate,entire home/apt,2016,1133,227,2,17,3
52270240,unconfirmed,brooklyn,strict,private room,2020,643,129,1,67,2
37454793,verified,manhattan,flexible,private room,2014,628,41.31578947,30,1,3
57082983,verified,queens,moderate,private room,2020,644,129,1,37,2
13450178,verified,queens,moderate,private room,2005,337,67,30,7,2
9157150,unconfirmed,manhattan,flexible,entire home/apt,2010,921,184,30,1,2
43993473,verified,manhattan,strict,entire home/apt,2017,429,86,2,0,3
33966466,unconfirmed,manhattan,strict,private room,2021,855,171,31,30,3
15053505,unconfirmed,brooklyn,strict,entire home/apt,2009,243,49,4,19,4
15542290,verified,brooklyn,moderate,private room,2005,291,58,2,2,3
29380167,verified,brooklyn,flexible,private room,2012,840,168,3,1,2
47640862,verified,queens,moderate,entire home/apt,2011,628,126,1,1,1
55700023,verified,queens,strict,private room,2008,782,156,2,16,4
9461467,verified,manhattan,strict,entire home/apt,2005,746,149,30,5,2
16379577,unconfirmed,queens,moderate,private room,2020,690,138,4,14,4
9761919,unconfirmed,manhattan,flexible,entire home/apt,2015,596,119,1,0,3
1429921,verified,manhattan,moderate,private room,2006,237,47,3,208,3
22843696,unconfirmed,queens,strict,entire home/apt,2011,1020,204,2,9,3
7528417,unconfirmed,manhattan,moderate,private room,2004,820,164,5,2,5
50394630,unconfirmed,brooklyn,strict,private room,2009,1044,209,1,2,5
47061499,verified,brooklyn,flexible,entire home/apt,2016,962,192,2,5,2
42013477,unconfirmed,brooklyn,flexible,private room,2003,325,65,2,15,2
15364450,unconfirmed,brooklyn,moderate,entire home/apt,2014,707,141,3,20,3
2713466,verified,manhattan,moderate,entire home/apt,2008,92,18,1,0,5
10293784,unconfirmed,bronx,flexible,entire home/apt,2022,703,141,90,11,1
25906200,unconfirmed,queens,strict,entire home/apt,2007,1162,232,3,1,5
12466532,unconfirmed,manhattan,flexible,entire home/apt,2008,881,176,4,0,4
4818834,verified,manhattan,strict,entire home/apt,2006,171,34,2,14,1
10735071,verified,brooklyn,moderate,private room,2005,252,50,1,0,3
6356437,verified,manhattan,strict,entire home/apt,2016,735,147,3,30,3
5358983,unconfirmed,brooklyn,moderate,private room,2008,323,65,1,11,2
36891447,verified,manhattan,flexible,private room,2008,432,86,3,63,2
21514310,verified,brooklyn,flexible,private room,2014,614,146.7777778,2,18,2
